chrom,chromStart,chromEnd,name,mp,label1,label2,mel,yak,sim,correct,delta
2R,9657250.0,9658250.0,w501_peak_7051_head,9657750.0,1,0,0.22628298,0.038485475,0.29619437,True,0.16381015
2R,15224780.0,15225780.0,w501_peak_8454_merged,15225280.0,1,1,0.008836712,0.025299251,0.17952128,True,0.1624533
2R,21456386.0,21457386.0,w501_peak_9973_head,21456886.0,1,0,0.28650314,0.5481043,0.5769009,True,0.15959719
2R,14173767.0,14174767.0,w501_peak_8182_head,14174267.0,1,0,0.91612434,0.70695376,0.96955633,True,0.15801728
2R,12224205.0,12225205.0,w501_peak_7701_merged,12224704.5,1,1,0.5020797,0.47415555,0.643826,True,0.15570837
2R,11076629.0,11077629.0,w501_peak_7417_head,11077128.5,1,0,0.23609844,0.34266776,0.44224688,True,0.15286377
2R,9040290.0,9041290.0,w501_peak_6897_head,9040789.5,1,0,0.4171895,0.28856134,0.5021616,True,0.14928621
2R,17835895.0,17836895.0,w501_peak_9055_head,17836395.0,1,0,0.38540584,0.10801341,0.39569965,True,0.14899004
2R,12009733.0,12010733.0,w501_peak_7646_head,12010232.5,1,0,0.071225785,0.09498544,0.23040213,True,0.14729652
2R,19623292.0,19624292.0,w501_peak_9489_head,19623791.5,1,0,0.41114005,0.4665206,0.58233404,True,0.14350373
2R,11249207.0,11250207.0,w501_peak_7465_head,11249707.0,1,0,0.44813094,0.57717466,0.6533113,True,0.1406585
2R,17762297.0,17763297.0,w501_peak_9027_head,17762796.5,1,0,0.84433043,0.7074124,0.91424596,True,0.13837457
2R,18319886.0,18320886.0,w501_peak_9162_head,18320385.5,1,0,0.2393153,0.35590258,0.43577412,True,0.13816518
2R,7739922.0,7740922.0,w501_peak_6618_head,7740421.5,1,0,0.42478722,0.15979128,0.42917252,True,0.13688326
2R,20663994.0,20664994.0,w501_peak_9777_head,20664493.5,1,0,0.6334786,0.51238877,0.7070139,True,0.13408023
2R,16851502.0,16852502.0,w501_peak_8809_head,16852002.0,1,0,0.9303915,0.67404056,0.9354546,True,0.13323855
2R,16916437.0,16917437.0,w501_peak_8819_head,16916937.0,1,0,0.20922434,0.120473646,0.2978216,True,0.13297261
2R,10012024.0,10013024.0,w501_peak_7138_head,10012524.0,1,0,0.30699015,0.12677604,0.34666556,True,0.12978247
2R,7142009.0,7143009.0,w501_peak_6458_head,7142509.0,1,0,0.20587626,0.11580531,0.29061016,True,0.12976938
2R,21237914.0,21238914.0,w501_peak_9920_head,21238414.0,1,0,0.22133853,0.70900005,0.5924677,False,0.12729844
2R,12954197.0,12955197.0,w501_peak_7900_head,12954697.0,1,0,0.08489645,0.33006626,0.33346173,True,0.12598038
2R,10656633.0,10657633.0,w501_peak_7305_head,10657132.5,1,0,0.5722792,0.26132923,0.5407124,False,0.12390819
2R,15158330.0,15159330.0,w501_peak_8438_head,15158830.0,1,0,0.5760821,0.3900522,0.60662603,True,0.12355888
2R,7469954.0,7470954.0,w501_peak_6559_head,7470454.0,1,0,0.69268674,0.5549766,0.74438006,True,0.12054843
2R,20031533.0,20032533.0,w501_peak_9590_head,20032033.0,1,0,0.15070799,0.06364826,0.22543697,True,0.11825885
2R,15563776.0,15564776.0,w501_peak_8532_head,15564276.0,1,0,0.4422163,0.6556545,0.6659365,True,0.11700112
2R,19512099.0,19513099.0,w501_peak_9466_head,19512599.0,1,0,0.25330627,0.06704498,0.27357802,True,0.1134024
2R,11481938.0,11482938.0,w501_peak_7516_head,11482438.0,1,0,0.37047765,0.1393688,0.36405703,False,0.10913381
2R,13841759.0,13842759.0,w501_peak_8102_head,13842259.0,1,0,0.46621126,0.31280822,0.4983143,True,0.108804554
2R,7287869.0,7288869.0,w501_peak_6504_head,7288368.5,1,0,0.4611997,0.4868702,0.57539994,True,0.10136497
2R,10725503.0,10726503.0,w501_peak_7332_head,10726002.5,1,0,0.30819517,0.24451186,0.37621847,True,0.09986496
2R,17973581.0,17974581.0,w501_peak_9097_head,17974081.0,1,0,0.085883774,0.08127106,0.18253642,True,0.09895901
2R,12218814.0,12219814.0,w501_peak_7699_head,12219314.0,1,0,0.12565275,0.22197501,0.27066636,True,0.09685248
2R,12384148.0,12385148.0,w501_peak_7751_head,12384648.0,1,0,0.5824136,0.8513118,0.81197155,False,0.09510887
2R,18747852.0,18748852.0,w501_peak_9262_head,18748351.5,1,0,0.90779454,0.717794,0.9075817,False,0.09478742
2R,20993536.0,20994536.0,w501_peak_9855_head,20994035.5,1,0,0.5736665,0.32183048,0.5368863,False,0.08913779
2R,21323788.0,21324788.0,w501_peak_9953_merged,21324287.5,1,1,0.38260883,0.43547785,0.49441472,True,0.085371375
2R,8233762.0,8234762.0,w501_peak_6727_head,8234262.0,1,0,0.2016471,0.10941501,0.23723552,True,0.08170447
2R,10936379.0,10937379.0,w501_peak_7387_head,10936879.0,1,0,0.5778191,0.51432914,0.62741286,True,0.0813387
2R,17650529.0,17651529.0,w501_peak_9004_head,17651029.0,1,0,0.59629923,0.46019438,0.60920316,True,0.08095634
2R,9654692.0,9655692.0,w501_peak_7049_head,9655191.5,1,0,0.14434259,0.006682838,0.14990866,True,0.07439595
2R,18401127.0,18402127.0,w501_peak_9173_head,18401627.0,1,0,0.31446806,0.1501225,0.30536655,False,0.07307127
2R,10936962.0,10937962.0,w501_peak_7388_head,10937462.0,1,0,0.020367498,0.08241357,0.124178216,True,0.07278769
2R,21022651.0,21023651.0,w501_peak_9866_head,21023150.5,1,0,0.89635354,0.83540887,0.9379523,True,0.072071075
2R,17342631.0,17343631.0,w501_peak_8907_head,17343130.5,1,0,0.20431344,0.15547262,0.2513688,True,0.07147576
2R,14174888.0,14175888.0,w501_peak_8184_head,14175388.0,1,0,0.64651185,0.44595173,0.61712956,False,0.07089776
2R,19823102.0,19824102.0,w501_peak_9531_head,19823602.0,1,0,0.33085334,0.6493537,0.560387,False,0.0702835
2R,16508472.0,16509472.0,w501_peak_8741_head,16508971.5,1,0,0.64176315,0.38454762,0.58283305,False,0.06967765
2R,18828768.0,18829768.0,w501_peak_9285_head,18829267.5,1,0,0.47779888,0.60312635,0.6099072,True,0.0694446
2R,9152487.0,9153487.0,w501_peak_6933_head,9152987.0,1,0,0.08910156,0.100443795,0.16312653,True,0.06835385
2R,17265685.0,17266685.0,w501_peak_8896_head,17266185.0,1,0,0.45251802,0.72807544,0.65712553,False,0.06682879
2R,9123298.0,9124298.0,w501_peak_6925_head,9123797.5,1,0,0.034206126,0.02828068,0.09664262,True,0.065399215
2R,12158132.0,12159132.0,w501_peak_7676_head,12158632.0,1,0,0.8675937,0.7506067,0.87419915,True,0.06509894
2R,11504205.0,11505205.0,w501_peak_7523_head,11504705.0,1,0,0.19381464,0.07550465,0.19972335,True,0.0650637
2R,13438555.0,13439555.0,w501_peak_8009_head,13439055.0,1,0,0.44980535,0.52352655,0.54883295,True,0.06216699
2R,14445575.0,14446575.0,w501_peak_8252_head,14446074.5,1,0,0.4872658,0.2887001,0.44994465,False,0.06196168
2R,15255664.0,15256664.0,w501_peak_8467_head,15256163.5,1,0,0.3675091,0.6852149,0.58801675,False,0.061654747
2R,12193566.0,12194566.0,w501_peak_7687_head,12194065.5,1,0,0.2746088,0.3371445,0.36699688,True,0.061120242
2R,15185681.0,15186681.0,w501_peak_8445_head,15186181.0,1,0,0.09872168,0.22991337,0.22527175,False,0.060954228
2R,20830737.0,20831737.0,w501_peak_9811_head,20831237.0,1,0,0.035058692,0.047042355,0.10146771,True,0.06041719
2R,17824636.0,17825636.0,w501_peak_9053_head,17825135.5,1,0,0.36652616,0.31661183,0.40009305,True,0.058524042
2R,12593022.0,12594022.0,w501_peak_7812_head,12593521.5,1,0,0.5676992,0.44045916,0.5603336,False,0.056254447
2R,7294489.0,7295489.0,w501_peak_6508_head,7294988.5,1,0,0.22323859,0.21466327,0.27486694,True,0.05591601
2R,8414367.0,8415367.0,w501_peak_6770_head,8414866.5,1,0,0.45774102,0.6114006,0.58805114,False,0.053480327
2R,19699464.0,19700464.0,w501_peak_9501_head,19699963.5,1,0,0.09441551,0.12176783,0.16105533,True,0.05296366
2R,14845570.0,14846570.0,w501_peak_8329_head,14846070.0,1,0,0.101994425,0.14718422,0.17238727,True,0.047797948
2R,15350577.0,15351577.0,w501_peak_8498_merged,15351077.0,1,1,0.15702796,0.42828068,0.33974278,False,0.047088444
2R,12668384.0,12669384.0,w501_peak_7833_merged,12668884.0,1,1,0.3068842,0.11536125,0.25640175,False,0.045279026
2R,11139814.0,11140814.0,w501_peak_7436_head,11140314.0,1,0,0.5942895,0.6419638,0.6629427,True,0.044816077
2R,18923346.0,18924346.0,w501_peak_9312_head,18923845.5,1,0,0.8125449,0.61007196,0.7540302,False,0.042721808
2R,11274474.0,11275474.0,w501_peak_7474_head,11274973.5,1,0,0.7082089,0.6212807,0.70728296,False,0.042538106
2R,17058710.0,17059710.0,w501_peak_8856_head,17059210.0,1,0,0.30905744,0.26290017,0.32836294,True,0.042384148
2R,18124785.0,18125785.0,w501_peak_9145_head,18125284.5,1,0,0.0553257,0.051691193,0.09411309,True,0.040604644
2R,13046765.0,13047765.0,w501_peak_7916_head,13047265.0,1,0,0.6012247,0.47784775,0.5776231,False,0.03808689
2R,18308459.0,18309459.0,w501_peak_9160_head,18308959.0,1,0,0.5712789,0.17094946,0.4089978,False,0.03788361
2R,10621731.0,10622731.0,w501_peak_7290_merged,10622230.5,1,1,0.8106207,0.2669417,0.5759649,False,0.037183702
2R,17614806.0,17615806.0,w501_peak_8989_head,17615305.5,1,0,0.3090443,0.34110105,0.3606721,True,0.03559941
2R,9774642.0,9775642.0,w501_peak_7080_head,9775141.5,1,0,0.17963582,0.08332759,0.16454196,False,0.033060253
2R,9306331.0,9307331.0,w501_peak_6974_head,9306830.5,1,0,0.64507365,0.55881953,0.63374877,False,0.031802177
2R,16093846.0,16094846.0,w501_peak_8672_head,16094346.0,1,0,0.2117208,0.15066025,0.21199396,True,0.030803442
2R,19147328.0,19148328.0,w501_peak_9394_head,19147827.5,1,0,0.43437466,0.48734823,0.49158955,True,0.030728102
2R,13497841.0,13498841.0,w501_peak_8028_head,13498341.0,1,0,0.09825616,0.0798713,0.11716986,True,0.028106123
2R,15441725.0,15442725.0,w501_peak_8507_head,15442225.0,1,0,0.6553248,0.43700525,0.5711794,False,0.02501434
2R,12551162.0,12552162.0,w501_peak_7796_head,12551662.0,1,0,0.10021314,0.36806935,0.25905144,False,0.024910197
2R,12339074.0,12340074.0,w501_peak_7738_head,12339573.5,1,0,0.2939135,0.35422724,0.3480656,False,0.02399522
2R,20671083.0,20672083.0,w501_peak_9780_head,20671582.5,1,0,0.020503234,0.017756788,0.0428524,True,0.023722392
2R,8266228.0,8267228.0,w501_peak_6742_head,8266728.0,1,0,0.21433695,0.30147722,0.28101057,False,0.023103476
2R,8780119.0,8781119.0,w501_peak_6851_merged,8780618.5,1,1,0.09076232,0.054253485,0.09474925,True,0.022241347
2R,11132166.0,11133166.0,w501_peak_7434_head,11132665.5,1,0,0.14245076,0.12542826,0.15565258,True,0.021713078
2R,17043425.0,17044425.0,w501_peak_8851_head,17043924.5,1,0,0.054689504,0.07250062,0.08477384,True,0.021178782
2R,10105256.0,10106256.0,w501_peak_7167_head,10105755.5,1,0,0.5180436,0.6007126,0.57987475,False,0.020496666
2R,15644359.0,15645359.0,w501_peak_8555_head,15644858.5,1,0,0.42416626,0.14776953,0.3062673,False,0.020299405
2R,13799759.0,13800759.0,w501_peak_8091_head,13800259.0,1,0,0.1565888,0.30968904,0.25339702,False,0.020258099
2R,15493619.0,15494619.0,w501_peak_8517_head,15494119.0,1,0,0.7250298,0.78731143,0.7746148,False,0.01844418
2R,15273446.0,15274446.0,w501_peak_8475_head,15273946.0,1,0,0.23368892,0.280825,0.27563992,False,0.018382967
2R,20694634.0,20695634.0,w501_peak_9787_head,20695133.5,1,0,0.24268971,0.22003868,0.24942702,True,0.01806283
2R,19127391.0,19128391.0,w501_peak_9390_head,19127890.5,1,0,0.15878525,0.14585128,0.16867985,True,0.01636158
2R,21347473.0,21348473.0,w501_peak_9960_head,21347972.5,1,0,0.4201799,0.34107423,0.39641172,False,0.015784651
2R,13854197.0,13855197.0,w501_peak_8106_head,13854696.5,1,0,0.2668731,0.6064305,0.45189485,False,0.015243083
2R,10280697.0,10281697.0,w501_peak_7215_head,10281196.5,1,0,0.46170604,0.4667554,0.4781466,True,0.013915896
2R,9914858.0,9915858.0,w501_peak_7114_head,9915358.0,1,0,0.5441622,0.8174555,0.694572,False,0.01376313
2R,18384478.0,18385478.0,w501_peak_9172_head,18384978.0,1,0,0.8822157,0.81142634,0.8600844,False,0.013263404
2R,11262781.0,11263781.0,w501_peak_7470_head,11263281.0,1,0,0.7715867,0.77365947,0.7851327,True,0.012509644
2R,16953518.0,16954518.0,w501_peak_8831_head,16954018.0,1,0,0.51302534,0.87300247,0.70406485,False,0.01105094
2R,12956367.0,12957367.0,w501_peak_7902_head,12956867.0,1,0,0.41180557,0.36462846,0.39619994,False,0.00798291
2R,11250397.0,11251397.0,w501_peak_7466_head,11250897.0,1,0,0.10440253,0.21112645,0.1649833,False,0.007218808
2R,12476665.0,12477665.0,w501_peak_7777_head,12477164.5,1,0,0.07452367,0.025267368,0.056664765,False,0.0067692436
2R,13726917.0,13727917.0,w501_peak_8082_head,13727417.0,1,0,0.46328098,0.51970726,0.49684918,False,0.00535506
2R,12308663.0,12309663.0,w501_peak_7724_head,12309162.5,1,0,0.07832843,0.052944902,0.067324504,False,0.0016878396
2R,10969733.0,10970733.0,w501_peak_7396_head,10970232.5,1,0,0.009250058,0.06028985,0.035150602,False,0.00038065016
2R,7218688.0,7219688.0,w501_peak_6480_head,7219188.0,1,0,0.428297,0.2307978,0.32989684,False,0.00034943223
2R,12639029.0,12640029.0,w501_peak_7824_head,12639528.5,1,0,0.06675314,0.09028808,0.07671702,False,-0.0018035918
2R,16941046.0,16942046.0,w501_peak_8825_head,16941546.0,1,0,0.8243859,0.88804996,0.8540215,False,-0.0021964312
2R,20876861.0,20877861.0,w501_peak_9828_head,20877360.5,1,0,0.048264123,0.07458647,0.058919884,False,-0.0025054142
2R,16225967.0,16226967.0,w501_peak_8702_head,16226466.5,1,0,0.35322198,0.5481107,0.4445191,False,-0.0061472654
2R,15223440.0,15224440.0,w501_peak_8453_head,15223939.5,1,0,0.8791084,0.66192025,0.7637646,False,-0.006749749
2R,16991552.0,16992552.0,w501_peak_8838_head,16992052.0,1,0,0.07293455,0.060468346,0.058263008,False,-0.008438442
2R,19680326.0,19681326.0,w501_peak_9498_head,19680825.5,1,0,0.55602926,0.82690865,0.6828195,False,-0.008649468
2R,13479314.0,13480314.0,w501_peak_8022_head,13479813.5,1,0,0.60712206,0.4502158,0.51996624,False,-0.008702695
2R,16593516.0,16594516.0,w501_peak_8763_head,16594015.5,1,0,0.1681255,0.3062412,0.22751749,False,-0.009665877
2R,13365315.0,13366315.0,w501_peak_7993_head,13365815.0,1,0,0.16904497,0.0990044,0.12365413,False,-0.010370553
2R,7234750.0,7235750.0,w501_peak_6487_head,7235250.0,1,0,0.36294156,0.6453241,0.4937496,False,-0.010383278
2R,10812540.0,10813540.0,w501_peak_7359_head,10813040.0,1,0,0.21872722,0.2882791,0.2426811,False,-0.010822043
2R,16491760.0,16492760.0,w501_peak_8737_head,16492259.5,1,0,0.33806422,0.023116179,0.16686095,False,-0.0137292445
2R,18722033.0,18723033.0,w501_peak_9253_head,18722533.0,1,0,0.49714512,0.39706326,0.4330695,False,-0.0140346885
2R,21284604.0,21285604.0,w501_peak_9934_head,21285104.0,1,0,0.050131764,0.12414314,0.07282813,False,-0.014309324
2R,11139219.0,11140219.0,w501_peak_7435_head,11139718.5,1,0,0.043083012,0.08252719,0.044246424,False,-0.018558677
2R,7979701.0,7980701.0,w501_peak_6670_head,7980201.0,1,0,0.027940428,0.12567955,0.05672306,False,-0.02008693
2R,15793355.0,15794355.0,w501_peak_8595_head,15793854.5,1,0,0.03042094,0.048800837,0.016790465,False,-0.022820424
2R,19475082.0,19476082.0,w501_peak_9463_head,19475581.5,1,0,0.5568096,0.4440212,0.47631487,False,-0.024100512
2R,10245463.0,10246463.0,w501_peak_7209_head,10245963.0,1,0,0.028771292,0.20025584,0.08894062,False,-0.025572948
2R,20584890.0,20585890.0,w501_peak_9746_head,20585389.5,1,0,0.25577238,0.3617987,0.2829763,False,-0.025809258
2R,11903638.0,11904638.0,w501_peak_7620_head,11904137.5,1,0,0.12735236,0.090788335,0.08258076,False,-0.026489586
2R,7730477.0,7731477.0,w501_peak_6616_head,7730977.0,1,0,0.6938693,0.93428534,0.78738755,False,-0.026689768
2R,8007413.0,8008413.0,w501_peak_6679_head,8007912.5,1,0,0.07412067,0.09432728,0.056901023,False,-0.027322948
2R,14900141.0,14901141.0,w501_peak_8354_head,14900640.5,1,0,0.16773899,0.109141625,0.10923648,False,-0.029203832
2R,8780934.0,8781934.0,w501_peak_6852_head,8781433.5,1,0,0.18401815,0.09470821,0.11013774,False,-0.029225446
2R,18762101.0,18763101.0,w501_peak_9268_head,18762600.5,1,0,0.6512866,0.4617143,0.52715635,False,-0.029344082
2R,11741458.0,11742458.0,w501_peak_7583_head,11741957.5,1,0,0.027832087,0.2013069,0.08469219,False,-0.029877305
2R,7464138.0,7465138.0,w501_peak_6558_head,7464638.0,1,0,0.09346293,0.20924841,0.11699175,False,-0.034363918
2R,12213241.0,12214241.0,w501_peak_7695_head,12213740.5,1,0,0.26329744,0.37565958,0.2849015,False,-0.034577012
2R,19560699.0,19561699.0,w501_peak_9474_head,19561199.0,1,0,0.3376067,0.28044194,0.27370778,False,-0.035316557
2R,16930946.0,16931946.0,w501_peak_8824_head,16931446.0,1,0,0.06590666,0.39633268,0.19423479,False,-0.036884874
2R,19318543.0,19319543.0,w501_peak_9437_head,19319043.0,1,0,0.5056654,0.31581837,0.37258387,False,-0.03815803
2R,15569919.0,15570919.0,w501_peak_8534_head,15570418.5,1,0,0.4943195,0.71609974,0.56561583,False,-0.039593756
2R,13835201.0,13836201.0,w501_peak_8100_head,13835701.0,1,0,0.78651446,0.8564526,0.78130865,False,-0.040174842
2R,17259465.0,17260465.0,w501_peak_8895_head,17259964.5,1,0,0.5821214,0.42023912,0.46081802,False,-0.04036221
2R,18950162.0,18951162.0,w501_peak_9324_head,18950662.0,1,0,0.058703974,0.05932128,0.017423552,False,-0.041589078
2R,19391395.0,19392395.0,w501_peak_9448_head,19391895.0,1,0,0.6403806,0.570524,0.56073284,False,-0.044719458
2R,19268203.0,19269203.0,w501_peak_9421_head,19268702.5,1,0,0.2683015,0.19893852,0.18066227,False,-0.05295773
2R,14828619.0,14829619.0,w501_peak_8322_head,14829119.0,1,0,0.43143752,0.1736281,0.2494929,False,-0.053039923
2R,16728819.0,16729819.0,w501_peak_8790_head,16729318.5,1,0,0.27507868,0.15075289,0.1586912,False,-0.05422458
2R,9960270.0,9961270.0,w501_peak_7123_head,9960769.5,1,0,0.18576874,0.2770893,0.17610058,False,-0.05532843
2R,15253690.0,15254690.0,w501_peak_8466_head,15254190.0,1,0,0.71505153,0.86574084,0.7347874,False,-0.05560881
2R,13045003.0,13046003.0,w501_peak_7915_head,13045502.5,1,0,0.47820505,0.8072193,0.5851706,False,-0.05754155
2R,9830909.0,9831909.0,w501_peak_7092_head,9831408.5,1,0,0.5742867,0.33258602,0.3953805,False,-0.058055878
2R,16281109.0,16282109.0,w501_peak_8714_head,16281609.0,1,0,0.434913,0.6629658,0.490083,False,-0.058856398
2R,8653793.0,8654793.0,w501_peak_6817_head,8654293.0,1,0,0.17507794,0.21084134,0.13315327,False,-0.05980636
2R,18382429.0,18383429.0,w501_peak_9171_head,18382929.0,1,0,0.25983307,0.2571523,0.19605446,False,-0.06243822
2R,11270726.0,11271726.0,w501_peak_7471_head,11271225.5,1,0,0.10918065,0.1494642,0.065768294,False,-0.06355413
2R,19834789.0,19835789.0,w501_peak_9537_head,19835289.0,1,0,0.48463795,0.5710256,0.46402332,False,-0.06380847
2R,12514411.0,12515411.0,w501_peak_7790_head,12514910.5,1,0,0.5793652,0.82267267,0.6363693,False,-0.06464964
2R,11749779.0,11750779.0,w501_peak_7587_head,11750279.0,1,0,0.107100576,0.21636501,0.09680964,False,-0.06492315
2R,20908210.0,20909210.0,w501_peak_9837_head,20908710.0,1,0,0.31708178,0.44937822,0.31482974,False,-0.068400264
2R,15695380.0,15696380.0,w501_peak_8572_head,15695879.5,1,0,0.39289826,0.39311334,0.32318655,False,-0.06981924
2R,17706161.0,17707161.0,w501_peak_9015_head,17706660.5,1,0,0.35140568,0.33200318,0.27147734,False,-0.07022709
2R,17549068.0,17550068.0,w501_peak_8970_merged,17549567.5,1,1,0.06862149,0.14991097,0.03840687,False,-0.07085936
2R,14377343.0,14378343.0,w501_peak_8238_head,14377842.5,1,0,0.08535811,0.20882565,0.07285357,False,-0.07423831
2R,19106127.0,19107127.0,w501_peak_9380_head,19106627.0,1,0,0.18236281,0.30560446,0.16888942,False,-0.07509421
2R,21311946.0,21312946.0,w501_peak_9948_head,21312445.5,1,0,0.7578355,0.85119355,0.7245407,False,-0.07997382
2R,19963722.0,19964722.0,w501_peak_9571_head,19964221.5,1,0,0.24876124,0.44130635,0.26207522,False,-0.08295858
2R,7226391.0,7227391.0,w501_peak_6485_head,7226891.0,1,0,0.19160537,0.5680378,0.29478136,False,-0.08504024
2R,16629815.0,16630815.0,w501_peak_8768_head,16630314.5,1,0,0.35366434,0.264859,0.22388944,False,-0.08537224
2R,9289549.0,9290549.0,w501_peak_6971_head,9290049.0,1,0,0.7197884,0.7939439,0.67062974,False,-0.08623636
2R,15363731.0,15364731.0,w501_peak_8499_head,15364231.0,1,0,0.17588842,0.2203112,0.10833611,False,-0.08976369
2R,7906460.0,7907460.0,w501_peak_6659_merged,7906959.5,1,1,0.23672415,0.098588124,0.07386286,False,-0.09379328
2R,13907612.0,13908612.0,w501_peak_8123_merged,13908112.0,1,1,0.68171364,0.8213167,0.65668344,False,-0.094831705
2R,14678655.0,14679655.0,w501_peak_8295_head,14679155.0,1,0,0.70034313,0.50165457,0.50598115,False,-0.09501773
2R,12079568.0,12080568.0,w501_peak_7658_head,12080067.5,1,0,0.34371242,0.20800498,0.18078306,False,-0.09507564
2R,12887758.0,12888758.0,w501_peak_7885_head,12888258.0,1,0,0.727649,0.7542947,0.6401156,False,-0.100856185
2R,19834278.0,19835278.0,w501_peak_9536_head,19834778.0,1,0,0.24083066,0.15090458,0.094043046,False,-0.10182458
2R,8220760.0,8221760.0,w501_peak_6717_head,8221260.0,1,0,0.9041293,0.8205626,0.7596438,False,-0.10270214
